order_ID,user_ID,sku_ID,order_date,order_time,quantity,type,promise,original_unit_price,final_unit_price,direct_discount_per_unit,quantity_discount_per_unit,bundle_discount_per_unit,coupon_discount_per_unit,gift_item,dc_ori,dc_des
4d975dfd5d,b6201c33fe,904fbf8b97,2018/3/25,z 19:55:29,2,1,2,69.9,49.9,20,0,0,0,0,7,8
46674a5421,64e3a72481,904fbf8b97,2018/3/25,z 18:20:33,1,1,2,69.9,49.9,20,0,0,0,0,9,60
9c84385663,a743f32ffd,904fbf8b97,2018/3/25,z 14:34:35,1,1,2,69.9,49.9,20,0,0,0,0,9,9
b225b0cce5,afaac1912d,904fbf8b97,2018/3/25,z 11:25:07,1,1,2,69.9,49.9,20,0,0,0,0,9,60
04ba2c068e,68b9cd5493,904fbf8b97,2018/3/25,z 08:23:21,1,1,2,69.9,49.9,20,0,0,0,0,4,4
4ea5393a19,2ed3bf433d,904fbf8b97,2018/3/25,z 14:13:39,1,1,2,69.9,49.9,20,0,0,0,0,9,60
2701b50f0f,afffd399f0,904fbf8b97,2018/3/25,z 09:53:41,2,1,2,69.9,49.9,20,0,0,0,0,9,60
caefa9029d,aadce39a51,904fbf8b97,2018/3/25,z 22:10:25,1,1,2,69.9,49.9,20,0,0,0,0,4,4
ca981099c3,6e520cd734,904fbf8b97,2018/3/25,z 15:27:17,1,1,2,69.9,49.9,20,0,0,0,0,51,51
8f62c07e4c,c3ca3c461a,904fbf8b97,2018/3/25,z 00:32:50,1,1,1,69.9,49.9,20,0,0,0,0,40,40
388eaa66be,75d6c57634,904fbf8b97,2018/3/25,z 22:10:24,1,1,1,69.9,49.9,20,0,0,0,0,40,40
7ddbb25f13,ce48bd7ba2,904fbf8b97,2018/3/25,z 07:44:12,1,1,2,69.9,47.9,20,0,0,2,0,20,20
19224c7fe4,cbb408029c,904fbf8b97,2018/3/25,z 17:36:31,1,1,2,69.9,47.9,20,0,0,2,0,66,20
c84e72d9ad,273a14260d,904fbf8b97,2018/3/25,z 00:09:01,2,1,2,69.9,49.9,20,0,0,0,0,7,49
6df67b5a70,042fe515c6,904fbf8b97,2018/3/25,z 09:39:39,1,1,1,69.9,49.9,20,0,0,0,0,8,8
8de3475082,2af6d8b9f2,904fbf8b97,2018/3/25,z 00:43:15,1,1,2,69.9,49.9,20,0,0,0,0,24,24
4c94c7e7cd,ab1ea3264c,904fbf8b97,2018/3/25,z 18:52:54,1,1,2,69.9,49.9,20,0,0,0,0,24,24
d202a88e4e,f1fe642277,904fbf8b97,2018/3/25,z 21:42:04,1,1,2,69.9,49.9,20,0,0,0,0,47,47
5df568a1fc,d1b121ce85,904fbf8b97,2018/3/25,z 06:31:04,2,1,2,69.9,49.9,20,0,0,0,0,24,24
df8c5c8061,57e2b20d75,904fbf8b97,2018/3/25,z 22:53:23,1,1,2,69.9,49.9,20,0,0,0,0,24,24
d1e852eb69,ebfbfbce7e,904fbf8b97,2018/3/25,z 07:23:22,1,1,2,69.9,49.9,20,0,0,0,0,24,24
f76adfbdf2,8abafdea69,904fbf8b97,2018/3/25,z 17:43:50,1,1,1,69.9,49.9,20,0,0,0,0,36,36
4fedaa4916,9c9dd9857a,904fbf8b97,2018/3/25,z 12:24:04,1,1,2,69.9,49.9,20,0,0,0,0,5,17
d2e8b21efd,d37a4cd5ec,904fbf8b97,2018/3/25,z 00:00:27,1,1,2,69.9,43.9,20,0,0,6,0,9,22
338b9317cf,bae2b8e1ea,904fbf8b97,2018/3/25,z 21:08:32,1,1,2,69.9,49.9,20,0,0,0,0,5,26
5771ff8139,57031f20e0,904fbf8b97,2018/3/25,z 15:59:37,1,1,3,69.9,49.9,20,0,0,0,0,41,41
0b08b8b5a0,3453b1b90a,904fbf8b97,2018/3/25,z 10:13:45,1,1,2,69.9,49.9,20,0,0,0,0,26,26
d28ce5c89d,a63b0f5239,904fbf8b97,2018/3/25,z 10:08:24,2,1,2,69.9,49.9,20,0,0,0,0,54,54
dc366c0947,454b50f8ae,904fbf8b97,2018/3/25,z 04:49:25,1,1,1,69.9,43.9,20,0,0,6,0,5,5
fba7b5d4b7,ae983a3f0a,904fbf8b97,2018/3/25,z 07:55:00,1,1,1,69.9,49.9,20,0,0,0,0,5,5
189e2ec6a0,fac2b41e4e,904fbf8b97,2018/3/25,z 12:50:55,3,1,1,69.9,49.9,20,0,0,0,0,5,5
b2263a17f6,92f1eec38b,904fbf8b97,2018/3/25,z 22:24:08,1,1,1,69.9,49.9,20,0,0,0,0,5,5
70eef1785e,317de3da16,904fbf8b97,2018/3/25,z 09:40:32,1,1,1,69.9,49.9,20,0,0,0,0,5,5
d4625d8cb6,6f98414554,904fbf8b97,2018/3/25,z 13:51:55,1,1,1,69.9,47.9,20,0,0,2,0,5,5
07ca72dca2,3d40dcca27,904fbf8b97,2018/3/25,z 17:56:54,1,1,1,69.9,43.9,20,0,0,6,0,5,5
32580fff99,6bc4676462,904fbf8b97,2018/3/25,z 20:46:57,1,1,1,69.9,49.9,20,0,0,0,0,5,5
8d511a9f7d,bcc6ecedb1,904fbf8b97,2018/3/25,z 09:35:54,1,1,1,69.9,49.9,20,0,0,0,0,5,5
1b9fea1e49,b501be1bc9,904fbf8b97,2018/3/25,z 17:21:49,1,1,1,69.9,43.9,20,0,0,6,0,5,5
648d6cbf83,427fa29f9f,904fbf8b97,2018/3/25,z 20:10:30,1,1,1,69.9,49.9,20,0,0,0,0,5,5
6e644f5c49,f248852fc0,904fbf8b97,2018/3/25,z 10:32:46,1,1,1,69.9,49.9,20,0,0,0,0,5,5
99a62d07b3,0341ad28d4,904fbf8b97,2018/3/25,z 23:42:33,1,1,1,69.9,49.9,20,0,0,0,0,5,5
cd820eaecd,05d9ca3b09,904fbf8b97,2018/3/25,z 17:52:47,1,1,1,69.9,49.9,20,0,0,0,0,5,5
c9802f3717,e21b07c7ab,904fbf8b97,2018/3/25,z 15:21:26,1,1,1,69.9,49.9,20,0,0,0,0,5,5
c48ca68444,9cdc65277f,904fbf8b97,2018/3/25,z 21:46:46,1,1,1,69.9,49.9,20,0,0,0,0,5,5
8b05522ec0,ddfbd5e5ef,904fbf8b97,2018/3/25,z 14:22:19,1,1,1,69.9,49.9,20,0,0,0,0,5,5
97b8f05bdd,8ab175cdf6,904fbf8b97,2018/3/25,z 09:49:46,1,1,1,69.9,49.9,20,0,0,0,0,5,5
bf7cca915d,10c96ecd37,904fbf8b97,2018/3/25,z 10:15:02,2,1,1,69.9,49.9,20,0,0,0,0,5,5
a32ddc53a5,3f5e10f934,904fbf8b97,2018/3/25,z 22:25:16,1,1,1,69.9,49.9,20,0,0,0,0,5,5
f89b0a2522,aa25104c00,904fbf8b97,2018/3/25,z 13:22:10,1,1,1,69.9,49.9,20,0,0,0,0,5,5
f3289fb7c7,26b5be7610,904fbf8b97,2018/3/25,z 19:15:57,1,1,1,69.9,49.9,20,0,0,0,0,5,5
32364e3634,de76f736d2,904fbf8b97,2018/3/25,z 11:28:09,1,1,2,69.9,49.9,20,0,0,0,0,5,17
42a5cb8b5f,388f0933ab,904fbf8b97,2018/3/25,z 14:20:20,1,1,2,69.9,49.9,20,0,0,0,0,33,33
0c0e33c112,9448bf0bca,904fbf8b97,2018/3/25,z 15:54:26,1,1,2,69.9,49.9,20,0,0,0,0,3,16
edb4caa195,ae5edbed87,904fbf8b97,2018/3/25,z 22:34:01,1,1,1,69.9,49.9,20,0,0,0,0,5,5
f35f5d12d9,34e2eb9dbf,904fbf8b97,2018/3/25,z 15:58:16,1,1,1,69.9,49.9,20,0,0,0,0,5,5
bba1e30dc9,30172a7c98,904fbf8b97,2018/3/25,z 20:41:58,1,1,1,69.9,49.9,20,0,0,0,0,5,5
3ef4f7ef08,5901fd58dd,904fbf8b97,2018/3/25,z 00:10:03,1,1,2,69.9,43.9,20,0,0,6,0,64,64
e3fbf31c57,86ce4b6597,904fbf8b97,2018/3/25,z 10:13:27,1,1,7,69.9,49.9,20,0,0,0,0,4,12
9d5023a694,0c629fb10a,904fbf8b97,2018/3/25,z 21:30:58,1,1,1,69.9,49.9,20,0,0,0,0,5,17
430f6acb21,22d7f4e8d4,904fbf8b97,2018/3/25,z 16:12:10,1,1,1,69.9,49.9,20,0,0,0,0,5,17
0d8d11d152,056d6575f9,904fbf8b97,2018/3/25,z 15:56:38,1,1,1,69.9,49.9,20,0,0,0,0,5,17
c49ebe5275,07766f09bf,904fbf8b97,2018/3/25,z 20:35:01,1,1,1,69.9,47.9,20,0,0,2,0,20,20
cf94a29143,fca86bcd94,904fbf8b97,2018/3/25,z 21:49:34,1,1,2,69.9,49.9,20,0,0,0,0,33,33
49d6846f90,79eb6e62b8,904fbf8b97,2018/3/25,z 07:56:20,2,1,1,69.9,49.9,20,0,0,0,0,9,9
538245d7ca,8ac9a2c481,904fbf8b97,2018/3/25,z 10:13:31,1,1,1,69.9,49.9,20,0,0,0,0,9,27
94da2cd400,08016e5681,904fbf8b97,2018/3/25,z 21:08:00,1,1,2,69.9,49.9,20,0,0,0,0,13,13
59f00717f8,e7be0c8aa0,904fbf8b97,2018/3/25,z 21:43:57,1,1,2,69.9,49.9,20,0,0,0,0,5,26
75f0c7dc2e,fc52868dc9,904fbf8b97,2018/3/25,z 15:39:46,1,1,2,69.9,49.9,20,0,0,0,0,24,3
9a22be4c3d,bfa3225bf7,904fbf8b97,2018/3/25,z 12:38:32,1,1,2,69.9,49.9,20,0,0,0,0,5,55
dc74715fd5,d7071ce432,904fbf8b97,2018/3/25,z 09:57:06,1,1,1,69.9,47.9,20,0,0,2,0,10,10
88651471a0,41e0cae6f9,904fbf8b97,2018/3/25,z 08:40:23,1,1,2,69.9,49.9,20,0,0,0,0,37,37
32cb0edb1d,52ba26ef20,904fbf8b97,2018/3/25,z 16:42:57,1,1,2,69.9,49.9,20,0,0,0,0,2,2
b9686a66cb,d089ae7b1c,904fbf8b97,2018/3/25,z 22:30:26,1,1,2,69.9,49.9,20,0,0,0,0,35,35
07d903d497,a806e8def1,904fbf8b97,2018/3/25,z 09:53:50,1,1,1,69.9,48.5,20,0,0,1.4,0,2,2
653b45b08e,b5be00a68d,904fbf8b97,2018/3/25,z 19:21:23,2,1,1,69.9,49.9,20,0,0,0,0,25,25
8fe50b2556,5a744d2bbc,904fbf8b97,2018/3/25,z 17:57:02,1,1,2,69.9,47.9,20,0,0,2,0,3,16
b5ce61dc7d,9a60055e3f,904fbf8b97,2018/3/25,z 18:46:07,1,1,1,69.9,49.9,20,0,0,0,0,31,31
b366d6bfe8,09154442d3,904fbf8b97,2018/3/25,z 13:46:44,1,1,2,69.9,49.9,20,0,0,0,0,9,27
c3b84073e0,b1e1295e32,904fbf8b97,2018/3/25,z 17:29:34,1,1,1,69.9,49.9,20,0,0,0,0,9,9
a43649430f,10e1423858,904fbf8b97,2018/3/25,z 02:18:43,1,1,1,69.9,49.9,20,0,0,0,0,9,9
132b48afd1,6e5f190b53,904fbf8b97,2018/3/25,z 12:20:50,1,1,2,69.9,49.9,20,0,0,0,0,36,36
4e3cb56d19,df2d94067c,904fbf8b97,2018/3/25,z 10:17:24,2,1,1,69.9,49.9,20,0,0,0,0,41,41
744e44b490,1e0e4dcb81,904fbf8b97,2018/3/25,z 22:53:49,1,1,1,69.9,49.9,20,0,0,0,0,41,41
d5e7b9d9f8,ac900c489a,904fbf8b97,2018/3/25,z 22:03:45,1,1,1,69.9,47.9,20,0,0,2,0,9,9
4ce86798c9,2938b15014,904fbf8b97,2018/3/25,z 12:47:45,1,1,1,69.9,49.9,20,0,0,0,0,9,9
ea7693dcee,52f160db48,904fbf8b97,2018/3/25,z 19:51:18,1,1,2,69.9,49.9,20,0,0,0,0,4,4
79f19d6661,ce2ad03d58,904fbf8b97,2018/3/25,z 12:16:05,1,1,1,69.9,49.9,20,0,0,0,0,9,9
ce3d49c806,e538339ffc,904fbf8b97,2018/3/25,z 01:17:10,1,1,1,69.9,48.9,20,0,0,1,0,2,2
488c9d45ea,3a17a7fd05,904fbf8b97,2018/3/25,z 16:08:29,1,1,2,69.9,49.9,20,0,0,0,0,7,31
e753adb51a,ba270a3464,904fbf8b97,2018/3/25,z 14:33:41,1,1,1,69.9,49.9,20,0,0,0,0,31,31
ded264f09c,3665aa5bba,904fbf8b97,2018/3/25,z 15:23:28,1,1,1,69.9,49.9,20,0,0,0,0,50,50
abdeb152cb,cb459db4ba,904fbf8b97,2018/3/25,z 12:29:38,1,1,1,69.9,43.9,20,0,0,6,0,47,47
730100a089,9631d99fc0,904fbf8b97,2018/3/25,z 09:55:42,1,1,1,69.9,49.9,20,0,0,0,0,47,47
7720007ee8,c7c8dca064,904fbf8b97,2018/3/25,z 21:44:42,1,1,1,69.9,49.9,20,0,0,0,0,47,47
313c04e425,706a745ef2,904fbf8b97,2018/3/25,z 22:55:26,2,1,2,69.9,49.9,20,0,0,0,0,4,4
0f844b47a8,cd64b74b9b,904fbf8b97,2018/3/25,z 22:41:27,1,1,1,69.9,49.9,20,0,0,0,0,5,17
c3ac0a9561,f004fa5001,904fbf8b97,2018/3/25,z 10:51:28,1,1,1,69.9,43.9,20,0,0,6,0,2,2
16f61113d4,5ba535ce41,904fbf8b97,2018/3/25,z 13:28:31,1,1,1,69.9,49.9,20,0,0,0,0,9,27
bb179320b8,860ac00523,904fbf8b97,2018/3/25,z 11:12:15,1,1,2,69.9,49.9,20,0,0,0,0,52,52
c784c79c55,01a51196c2,904fbf8b97,2018/3/25,z 13:57:34,1,1,2,69.9,49.9,20,0,0,0,0,26,29
6df22c649a,ee061ca2cb,904fbf8b97,2018/3/25,z 12:15:53,1,1,1,69.9,49.9,20,0,0,0,0,3,16
d163339d0e,e16162c092,904fbf8b97,2018/3/25,z 16:11:11,1,1,1,69.9,49.9,20,0,0,0,0,3,16
edad7b2e77,7e85fa7ea2,904fbf8b97,2018/3/25,z 16:23:34,1,1,1,69.9,49.9,20,0,0,0,0,5,5
64fa189caa,5f9d48dccb,904fbf8b97,2018/3/25,z 09:33:08,1,1,1,69.9,49.9,20,0,0,0,0,5,5
ded40c823e,1d48caded1,904fbf8b97,2018/3/25,z 00:53:13,1,1,1,69.9,49.9,20,0,0,0,0,5,5
9711bd7172,42fbfaa305,904fbf8b97,2018/3/25,z 09:45:45,1,1,1,69.9,49.9,20,0,0,0,0,5,5
d79336cee9,b9d7b5e36a,904fbf8b97,2018/3/25,z 20:20:31,1,1,1,69.9,49.9,20,0,0,0,0,9,9
d3911d19c9,93a735265f,904fbf8b97,2018/3/25,z 12:29:47,1,1,1,69.9,47.9,20,0,0,2,0,54,54
3bc00d4548,602636ac62,904fbf8b97,2018/3/25,z 23:49:23,2,1,2,69.9,49.9,20,0,0,0,0,34,34
2bd35fb5d7,ae30ddd895,904fbf8b97,2018/3/25,z 12:06:03,1,1,1,69.9,49.9,20,0,0,0,0,9,9
c560404622,38906cb69d,904fbf8b97,2018/3/25,z 03:03:23,1,1,1,69.9,49.9,20,0,0,0,0,5,5
0ffb471e45,686360a654,904fbf8b97,2018/3/25,z 08:07:32,1,1,1,69.9,49.9,20,0,0,0,0,5,5
048108b913,da8529bcd7,904fbf8b97,2018/3/25,z 10:27:59,2,1,1,69.9,49.9,20,0,0,0,0,34,34
97ae0198d6,73bd891c7a,904fbf8b97,2018/3/25,z 22:02:10,1,1,1,69.9,49.9,20,0,0,0,0,34,34
2e6b47595b,a488e273db,904fbf8b97,2018/3/25,z 16:20:07,1,1,1,69.9,49.9,20,0,0,0,0,9,9
5e4b3c7b6d,2313317bcc,904fbf8b97,2018/3/25,z 13:14:54,1,1,2,69.9,49.9,20,0,0,0,0,4,4
edea01343a,22ec89497b,904fbf8b97,2018/3/25,z 00:08:39,2,1,1,69.9,49.9,20,0,0,0,0,24,24
21ea8a75d4,5924a827c3,904fbf8b97,2018/3/25,z 22:02:45,1,1,1,69.9,49.9,20,0,0,0,0,24,24
cceab60785,e71ba68270,904fbf8b97,2018/3/25,z 11:05:45,1,1,1,69.9,49.9,20,0,0,0,0,24,24
01500ec9be,606a380382,904fbf8b97,2018/3/25,z 21:15:24,2,1,1,69.9,49.9,20,0,0,0,0,2,2
5a6ed86548,70989f0e4e,904fbf8b97,2018/3/25,z 11:21:58,1,1,2,69.9,49.9,20,0,0,0,0,10,10
fa6838fb51,68cc01429c,904fbf8b97,2018/3/25,z 13:12:52,1,1,1,69.9,49.9,20,0,0,0,0,24,24
cc1561c049,e865cfa420,904fbf8b97,2018/3/25,z 16:08:24,1,1,1,69.9,49.9,20,0,0,0,0,24,24
c92ea55f0c,9bbc2d204e,904fbf8b97,2018/3/25,z 23:29:13,1,1,1,69.9,49.9,20,0,0,0,0,2,2
5357e7ef03,8da9e486d4,904fbf8b97,2018/3/25,z 21:02:57,1,1,1,69.9,49.9,20,0,0,0,0,31,31
01bad36164,212a11b94b,904fbf8b97,2018/3/25,z 14:16:01,1,1,2,69.9,49.9,20,0,0,0,0,31,31
ca28526569,13eaf24d36,904fbf8b97,2018/3/25,z 19:56:27,1,1,1,69.9,49.9,20,0,0,0,0,32,32
8753d5f233,bd1f9093bf,904fbf8b97,2018/3/25,z 23:14:11,1,1,1,69.9,43.9,20,0,0,6,0,31,31
e1de86305c,f9d236a17c,904fbf8b97,2018/3/25,z 21:07:47,1,1,1,69.9,49.9,20,0,0,0,0,26,26
bb0aa5aaac,0a4f901fa1,904fbf8b97,2018/3/25,z 21:44:13,2,1,1,69.9,49.9,20,0,0,0,0,26,26
71b5104848,2be10e1837,904fbf8b97,2018/3/25,z 19:28:36,2,1,1,69.9,49.9,20,0,0,0,0,2,2
8a2ce26f4c,931e9f815d,904fbf8b97,2018/3/25,z 23:43:00,2,1,1,69.9,49.9,20,0,0,0,0,31,31
c90b646a5f,92f53522c8,904fbf8b97,2018/3/25,z 16:53:34,1,1,2,69.9,49.9,20,0,0,0,0,4,4
f1753ff032,e5ce2f65c7,904fbf8b97,2018/3/25,z 19:26:37,1,1,1,69.9,49.9,20,0,0,0,0,4,4
171a8c0f9f,4bc2e0e12b,904fbf8b97,2018/3/25,z 21:17:20,1,1,1,69.9,49.9,20,0,0,0,0,4,4
247e0e64f3,50b3dbd029,904fbf8b97,2018/3/25,z 22:10:08,1,1,1,69.9,49.9,20,0,0,0,0,4,4
1e72cb7754,86d8d7f053,904fbf8b97,2018/3/25,z 23:54:15,1,1,1,69.9,49.9,20,0,0,0,0,4,4
17e419f0de,ffebf49eb7,904fbf8b97,2018/3/25,z 21:37:47,3,1,1,69.9,49.9,20,0,0,0,0,24,24
63e41eed63,12640bde30,904fbf8b97,2018/3/25,z 17:09:02,1,1,1,69.9,49.9,20,0,0,0,0,24,24
ea866d46fc,06e5d10998,904fbf8b97,2018/3/25,z 10:27:42,1,1,1,69.9,49.9,20,0,0,0,0,9,9
1e7e88d4ce,11941c507d,904fbf8b97,2018/3/25,z 11:56:53,1,1,1,69.9,43.9,20,0,0,6,0,7,7
7da92ff7bd,2dab823859,904fbf8b97,2018/3/25,z 23:41:21,1,1,1,69.9,49.9,20,0,0,0,0,7,7
cfc345b5b1,2ad2b0afad,904fbf8b97,2018/3/25,z 22:39:16,1,1,1,69.9,49.9,20,0,0,0,0,10,10
fc1bc14ff8,aa50e40a45,904fbf8b97,2018/3/25,z 13:17:17,3,1,1,69.9,49.9,20,0,0,0,0,10,10
0e6d2108f2,d71a6b874c,904fbf8b97,2018/3/25,z 22:19:34,1,1,1,69.9,49.9,20,0,0,0,0,10,10
82fc2888b5,510a84f8de,904fbf8b97,2018/3/25,z 11:22:13,1,1,1,69.9,49.9,20,0,0,0,0,4,4
32f890c6fb,194a93a6e4,904fbf8b97,2018/3/25,z 17:02:03,1,1,1,69.9,47.9,20,0,0,2,0,4,4
d01d6df2af,8343032162,904fbf8b97,2018/3/25,z 14:42:11,1,1,1,69.9,49.9,20,0,0,0,0,4,4
7512e0b277,651a3cfa58,904fbf8b97,2018/3/25,z 12:30:03,1,1,2,69.9,43.9,20,0,0,6,0,28,28
11233e2fac,51768428b1,904fbf8b97,2018/3/25,z 06:14:04,1,1,2,69.9,49.9,20,0,0,0,0,33,33
950d05438d,970a07bfa0,904fbf8b97,2018/3/25,z 11:15:07,1,1,1,69.9,49.9,20,0,0,0,0,5,5
4d0ff75116,c7a3dfbfcf,904fbf8b97,2018/3/25,z 14:51:24,1,1,1,69.9,43.9,20,0,0,6,0,5,5
65f9b15c61,4f90bd1cde,904fbf8b97,2018/3/25,z 22:32:46,1,1,1,69.9,49.9,20,0,0,0,0,5,5
18a57fdc3f,e513a3cd9e,904fbf8b97,2018/3/25,z 07:33:13,1,1,1,69.9,49.9,20,0,0,0,0,5,5
63f4340e38,22a1501c72,904fbf8b97,2018/3/25,z 20:51:56,1,1,1,69.9,49.9,20,0,0,0,0,5,5
71332bcc76,7f130c10c0,904fbf8b97,2018/3/25,z 00:06:45,1,1,1,69.9,49.9,20,0,0,0,0,2,2
d9424f8e11,db02571a63,904fbf8b97,2018/3/25,z 16:06:12,3,1,1,69.9,49.9,20,0,0,0,0,2,2
3d73cfcc93,8e925a4fb0,904fbf8b97,2018/3/25,z 23:32:23,1,1,1,69.9,49.9,20,0,0,0,0,2,2
df1c4ea9de,830e4db5bc,904fbf8b97,2018/3/25,z 10:45:32,1,1,1,69.9,49.9,20,0,0,0,0,2,2
b15fb9f029,2cded99b06,904fbf8b97,2018/3/25,z 11:33:17,1,1,1,69.9,49.9,20,0,0,0,0,2,2
9318bea01c,6f24ec42eb,904fbf8b97,2018/3/25,z 13:56:20,1,1,1,69.9,47.7,20,0,0,2.2,0,2,2
292f33aa10,3d1ff61f3a,904fbf8b97,2018/3/25,z 08:41:09,1,1,1,69.9,49.9,20,0,0,0,0,2,2
388b8380f8,8f4dce41e7,904fbf8b97,2018/3/25,z 13:24:42,1,1,2,69.9,49.9,20,0,0,0,0,4,28
5c06639a4e,0259ada70a,904fbf8b97,2018/3/25,z 22:38:34,1,1,1,69.9,49.9,20,0,0,0,0,9,27
f50745bd6a,3de92db585,904fbf8b97,2018/3/25,z 13:04:38,1,1,3,69.9,49.9,20,0,0,0,0,37,37
02fe63ce68,b9f48f4c28,904fbf8b97,2018/3/25,z 09:14:06,1,1,2,69.9,47.9,20,0,0,2,0,43,43
c152426f57,9890c2a509,904fbf8b97,2018/3/25,z 17:50:54,1,1,2,69.9,49.9,20,0,0,0,0,43,43
a72e3ff65d,e2b88bc175,904fbf8b97,2018/3/25,z 12:47:31,1,1,1,69.9,49.9,20,0,0,0,0,6,6
88317c0916,181e3b5e90,904fbf8b97,2018/3/25,z 17:43:47,1,1,2,69.9,49.9,20,0,0,0,0,5,17
72cd2d4cea,36da9a5b08,904fbf8b97,2018/3/25,z 13:33:19,1,1,2,69.9,49.9,20,0,0,0,0,28,28
9afe482fd2,1.16E+35,904fbf8b97,2018/3/26,z 20:27:15,2,1,2,69.9,59.9,10,0,0,0,0,42,42
dfb4016c36,71d71b5b14,904fbf8b97,2018/3/26,z 23:41:11,1,1,1,69.9,59.9,10,0,0,0,0,32,32
9ffab5d24b,8c11be35e9,904fbf8b97,2018/3/26,z 20:13:02,1,1,2,69.9,49.9,20,0,0,0,0,7,7
6001fca2ba,c29ab9167d,904fbf8b97,2018/3/26,z 09:43:51,1,1,2,69.9,47.9,20,0,0,2,0,7,8
db77475286,cae4306dbb,904fbf8b97,2018/3/26,z 10:31:51,1,1,2,69.9,43.9,20,0,0,6,0,34,3
cbd57c0ba5,13a65ac945,904fbf8b97,2018/3/26,z 11:44:13,2,1,2,69.9,59.9,10,0,0,0,0,51,51
b86f92a797,c77961b5ee,904fbf8b97,2018/3/26,z 18:39:34,1,1,2,69.9,59.9,10,0,0,0,0,26,26
3e6bde5a11,de160ad86f,904fbf8b97,2018/3/26,z 21:23:29,1,1,1,69.9,59.9,10,0,0,0,0,40,40
03d165e8c8,7d8e8d9332,904fbf8b97,2018/3/26,z 13:33:47,1,1,1,69.9,49.9,20,0,0,0,0,52,52
2fd6cf11dc,4f94f093a6,904fbf8b97,2018/3/26,z 17:52:20,1,1,1,69.9,47.9,20,0,0,2,0,50,50
45dadc4a7c,468b1b85f0,904fbf8b97,2018/3/26,z 15:56:36,1,1,2,69.9,59.9,10,0,0,0,0,24,24
f2b2ce995e,1ab1670fd4,904fbf8b97,2018/3/26,z 20:21:43,1,1,2,69.9,59.9,10,0,0,0,0,24,24
282771dba5,2357e388ef,904fbf8b97,2018/3/26,z 11:08:37,1,1,2,69.9,59.9,10,0,0,0,0,40,40
19f626dc94,9f89102895,904fbf8b97,2018/3/26,z 15:28:54,1,1,2,69.9,59.9,10,0,0,0,0,5,17
720183b3a1,f198d10bb9,904fbf8b97,2018/3/26,z 12:41:40,1,1,1,69.9,56.9,10,0,0,3,0,5,17
bba2cb113e,b38f8b3ac6,904fbf8b97,2018/3/26,z 07:06:31,1,1,2,69.9,59.9,10,0,0,0,0,52,52
2c390ecdcf,16ecb1055b,904fbf8b97,2018/3/26,z 20:41:23,1,1,2,69.9,43.9,20,0,0,6,0,54,54
f1374a61f7,4313ff1ebf,904fbf8b97,2018/3/26,z 22:33:05,1,1,1,69.9,49.9,20,0,0,0,0,5,5
47accbc8aa,6d1bc96e78,904fbf8b97,2018/3/26,z 23:41:34,1,1,1,69.9,59.9,10,0,0,0,0,5,5
3ed62f804b,222ca045fb,904fbf8b97,2018/3/26,z 13:23:40,1,1,1,69.9,45.9,20,0,0,4,0,5,5
68ffadfd0b,63e3cea6dd,904fbf8b97,2018/3/26,z 10:17:08,2,1,1,69.9,59.9,10,0,0,0,0,5,5
b939d398e2,7f3af90c92,904fbf8b97,2018/3/26,z 13:45:38,1,1,1,69.9,49.9,20,0,0,0,0,5,5
bb2eaff3ca,27843ba745,904fbf8b97,2018/3/26,z 11:14:21,1,1,1,69.9,46.9,20,0,0,3,0,5,5
a9c7125696,9b3e083713,904fbf8b97,2018/3/26,z 11:53:59,1,1,1,69.9,59.9,10,0,0,0,0,5,5
30c21a6b4e,16be8bfbb0,904fbf8b97,2018/3/26,z 10:23:48,1,1,1,69.9,49.9,20,0,0,0,0,5,5
6aa80ab302,9d7847bc0c,904fbf8b97,2018/3/26,z 12:59:11,1,1,1,69.9,59.9,10,0,0,0,0,5,17
3a4e7d053b,588ec845f2,904fbf8b97,2018/3/26,z 15:46:27,1,1,2,69.9,59.9,10,0,0,0,0,3,34
44aa119a6d,49db5312a6,904fbf8b97,2018/3/26,z 17:33:58,1,1,1,69.9,49.9,20,0,0,0,0,5,17
bf488795eb,22d7f4e8d4,904fbf8b97,2018/3/26,z 12:57:42,1,1,1,69.9,59.9,10,0,0,0,0,5,17
59df1b1206,94c3045575,904fbf8b97,2018/3/26,z 08:23:17,1,1,1,69.9,59.9,10,0,0,0,0,5,17
403d0e54b9,dff9bfdd96,904fbf8b97,2018/3/26,z 23:21:30,1,1,1,69.9,59.9,10,0,0,0,0,26,26
a345c74aa9,ca07436dc5,904fbf8b97,2018/3/26,z 10:52:08,1,1,1,69.9,59.9,10,0,0,0,0,26,17
7c1ff07aa2,1fe5eaeb96,904fbf8b97,2018/3/26,z 07:13:10,2,1,2,69.9,49.9,20,0,0,0,0,10,23
667ce59185,c60569bf3f,904fbf8b97,2018/3/26,z 12:00:11,1,1,1,69.9,59.9,10,0,0,0,0,6,6
4953b090d4,5bb9765de8,904fbf8b97,2018/3/26,z 11:04:32,1,1,1,69.9,59.9,10,0,0,0,0,15,15
b03c0d2acd,46c2f8ebfd,904fbf8b97,2018/3/26,z 17:28:43,2,1,1,69.9,49.9,20,0,0,0,0,25,25
92690e0947,c1c9acdf3d,904fbf8b97,2018/3/26,z 08:33:02,1,1,1,69.9,49.9,20,0,0,0,0,31,31
a8fecac48a,0ce0649c8b,904fbf8b97,2018/3/26,z 13:00:25,1,1,1,69.9,59.9,10,0,0,0,0,7,7
